Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\16.09_L050\L050_0-100s100-23.csv	
Starttime of export	132763499912460000	Freitag, 17. September 2021	12:59:51.246
Endtime of export	132763500051792786	Freitag, 17. September 2021	13:00:05.179


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-1.8942
10	-1.5498
20	-1.148
30	-0.63140000000000007
40	0.0574
50	0.9184
60	2.0664000000000002
70	2.8126
80	2.3533999999999997
90	1.7793999999999999
100	1.4924000000000002
110	1.5498
120	1.3202
130	1.4924000000000002
140	1.5498
150	1.7793999999999999
160	1.7793999999999999
170	1.8368
180	1.8368
190	1.7793999999999999
200	1.7793999999999999
210	1.722
220	1.8368
230	1.7793999999999999
240	1.7793999999999999
250	1.722
260	1.5498
270	1.7793999999999999
280	1.8368
290	1.6071999999999997
300	1.4924000000000002
310	1.6645999999999999
320	1.5498
330	1.6645999999999999
340	1.4924000000000002
350	1.4924000000000002
360	1.4924000000000002
370	1.435
380	1.435
390	1.3776
400	1.6071999999999997
410	1.4924000000000002
420	1.435
430	1.3202
440	1.435
450	1.4924000000000002
460	1.3776
470	1.435
480	1.5498
490	1.435
500	1.4924000000000002
510	1.3202
520	1.4924000000000002
530	1.4924000000000002
540	1.2054
550	1.3202
560	1.435
570	1.3202
580	1.435
590	1.2628000000000001
600	1.435
610	1.435
620	1.3202
630	1.435
640	1.435
650	1.435
660	1.435
670	1.3776
680	1.5498
690	1.4924000000000002
700	1.3776
710	1.2628000000000001
720	1.435
730	1.4924000000000002
740	1.3202
750	1.3202
760	1.4924000000000002
770	1.3776
780	1.435
790	1.2628000000000001
800	1.435
810	1.435
820	1.3202
830	1.3776
840	1.435
850	1.435
860	1.3776
870	1.3776
880	1.6071999999999997
890	1.4924000000000002
900	1.435
910	1.3202
920	1.4924000000000002
930	1.4924000000000002
940	1.435
950	1.3202
960	1.4924000000000002
970	1.435
980	1.435
990	1.2628000000000001
1000	1.435
1010	1.3776
1020	1.2628000000000001
1030	1.2054
1040	1.435
1050	1.3202
1060	1.0332000000000001
1070	1.2628000000000001
1080	1.148
1090	1.0906
1100	1.2628000000000001
1110	1.0906
1120	1.0906
1130	1.0332000000000001
1140	1.2054
1150	1.0332000000000001
1160	1.0332000000000001
1170	0.80359999999999987
1180	0.80359999999999987
1190	0.9758
1200	0.80359999999999987
1210	0.80359999999999987
1220	0.9758
1230	1.0906
1240	1.0332000000000001
1250	1.148
1260	0.9758
1270	1.0332000000000001
1280	1.2628000000000001
1290	1.3776
1300	1.2628000000000001
1310	1.0332000000000001
1320	0.9184
1330	0.9758
1340	1.0332000000000001
1350	1.2628000000000001
1360	1.2628000000000001
1370	1.3202
1380	1.3202
1390	1.3202
1400	1.3202
1410	1.3202
1420	1.3202
1430	1.3776
1440	1.435
1450	1.435
1460	1.4924000000000002
1470	1.435
1480	1.5498
1490	1.5498
1500	1.5498
1510	1.5498
1520	1.6071999999999997
1530	1.6645999999999999
1540	1.6645999999999999
1550	1.6645999999999999
1560	1.6645999999999999
1570	1.722
1580	1.722
1590	1.6645999999999999
1600	1.7793999999999999
1610	1.7793999999999999
1620	1.7793999999999999
1630	1.7793999999999999
1640	1.8368
1650	1.8368
1660	1.8368
1670	1.722
1680	1.6071999999999997
1690	1.435
1700	1.148
1710	0.74620000000000009
1720	0.2296
1730	-0.40179999999999994
1740	-1.2628000000000001
1750	-1.7793999999999999
1760	-2.0090000000000003
1770	-2.0664000000000002
1780	-1.722
1790	-1.435
1800	-1.4924000000000002
1810	-1.435
1820	-1.5498
1830	-1.5498
1840	-1.8368
1850	-1.7793999999999999
1860	-1.8368
1870	-1.8942
1880	-1.8368
1890	-1.7793999999999999
1900	-1.7793999999999999
1910	-1.8942
1920	-1.8368
1930	-1.8368
1940	-1.6645999999999999
1950	-1.6645999999999999
1960	-1.722
1970	-1.7793999999999999
1980	-1.722
1990	-1.4924000000000002
2000	-1.6645999999999999
2010	-1.6645999999999999
2020	-1.722
2030	-1.6645999999999999
2040	-1.4924000000000002
2050	-1.6071999999999997
2060	-1.5498
2070	-1.6645999999999999
2080	-1.435
2090	-1.722
2100	-1.435
2110	-1.5498
2120	-1.435
2130	-1.6645999999999999
2140	-1.5498
2150	-1.5498
2160	-1.435
2170	-1.6645999999999999
2180	-1.4924000000000002
2190	-1.6645999999999999
2200	-1.3776
2210	-1.6071999999999997
2220	-1.435
2230	-1.5498
2240	-1.435
2250	-1.722
2260	-1.435
2270	-1.435
2280	-1.3776
2290	-1.6645999999999999
2300	-1.435
2310	-1.5498
2320	-1.435
2330	-1.6645999999999999
2340	-1.4924000000000002
2350	-1.5498
2360	-1.435
2370	-1.6645999999999999
2380	-1.5498
2390	-1.6071999999999997
2400	-1.435
2410	-1.6071999999999997
2420	-1.4924000000000002
2430	-1.5498
2440	-1.435
2450	-1.722
2460	-1.435
2470	-1.4924000000000002
2480	-1.3776
2490	-1.722
2500	-1.4924000000000002
2510	-1.6071999999999997
2520	-1.4924000000000002
2530	-1.722
2540	-1.435
2550	-1.6071999999999997
2560	-1.435
2570	-1.722
2580	-1.4924000000000002
2590	-1.6645999999999999
2600	-1.4924000000000002
2610	-1.6645999999999999
2620	-1.6071999999999997
